Alert,Date,Time,Lat,Long,Vehicle,Speed
cas_hmw,2022-06-29,17:03:27,13.007576,80.258672,805,0
cas_pcw,2022-06-29,17:04:23,12.639746,79.936281,2846,49
cas_hmw,2022-06-29,17:05:30,13.032113,80.241847,5339,40
cas_hmw,2022-06-29,17:05:30,13.020326,80.26264,805,6
cas_pcw,2022-06-29,17:05:36,13.020769,80.262803,805,23
cas_pcw,2022-06-29,17:05:52,13.021272,80.26296,805,16
cas_ldw,2022-06-29,17:06:32,12.624598,79.928901,2846,57
cas_fcw,2022-06-29,17:08:02,12.624598,79.928901,2846,57
cas_ldw,2022-06-29,17:09:32,12.60703,79.921315,2846,43
cas_pcw,2022-06-29,17:09:54,13.028762,80.263831,805,34
cas_hmw,2022-06-29,17:10:02,13.042161,80.247461,5339,16
cas_ldw,2022-06-29,17:10:08,12.601009,79.92011,2846,57
cas_hmw,2022-06-29,17:10:19,13.043065,80.247639,5339,27
cas_ldw,2022-06-29,17:10:23,12.596659,79.919625,2846,57
cas_hmw,2022-06-29,17:11:27,13.048036,80.249242,5339,36
cas_hmw,2022-06-29,17:11:40,13.049375,80.249729,5339,36
cas_ldw,2022-06-29,17:15:05,12.565832,79.914593,2846,56
cas_pcw,2022-06-29,17:17:55,13.05371,80.266175,5339,31
cas_hmw,2022-06-29,17:18:23,13.040786,80.268094,805,22
cas_hmw,2022-06-29,17:18:23,13.040786,80.268094,805,22
cas_pcw,2022-06-29,17:19:03,13.04154,80.268169,805,8
cas_pcw,2022-06-29,17:20:09,13.053373,80.269884,5339,15
cas_pcw,2022-06-29,17:20:40,13.053258,80.271243,5339,18
cas_pcw,2022-06-29,17:21:08,13.053167,80.27187,5339,0
cas_pcw,2022-06-29,17:23:42,13.05422,80.273795,5339,11
cas_pcw,2022-06-29,17:25:46,13.05815,80.274142,5339,12
cas_pcw,2022-06-29,17:25:51,13.059073,80.265435,805,0
cas_pcw,2022-06-29,17:27:20,13.060672,80.274376,5339,11
cas_pcw,2022-06-29,17:27:53,13.061079,80.274444,5339,0
cas_pcw,2022-06-29,17:28:37,13.062839,80.274245,5339,26
cas_hmw,2022-06-29,17:29:16,13.065543,80.267395,805,13
cas_pcw,2022-06-29,17:30:37,13.06773,80.272412,5339,30
cas_hmw,2022-06-29,17:30:52,13.068127,80.271856,5339,11
cas_pcw,2022-06-29,17:32:54,13.068345,80.268994,5339,23
cas_fcw,2022-06-29,17:34:45,13.071149,80.265017,5339,6
cas_hmw,2022-06-29,17:37:01,13.070916,80.258405,5339,27
cas_hmw,2022-06-29,17:37:01,13.070916,80.258405,5339,27
cas_hmw,2022-06-29,17:37:02,13.070916,80.258405,5339,27
cas_hmw,2022-06-29,17:37:02,13.070916,80.258405,5339,27
cas_hmw,2022-06-29,17:37:45,13.069516,80.256958,5339,17
cas_ldw,2022-06-30,06:53:49,12.448854,79.839123,2846,57
cas_ldw,2022-06-30,06:55:30,12.461318,79.846774,2846,58
cas_ldw,2022-06-30,06:56:41,12.471921,79.854645,2846,58
cas_ldw,2022-06-30,06:57:48,12.477705,79.859196,2846,58
cas_ldw,2022-06-30,06:59:01,12.488916,79.866009,2846,57
cas_ldw,2022-06-30,06:59:35,12.488916,79.866009,2846,57
cas_ldw,2022-06-30,06:59:48,12.494551,79.870703,2846,58
cas_ldw,2022-06-30,06:59:56,12.494551,79.870703,2846,58
cas_pcw,2022-06-30,07:01:29,13.064097,80.249313,5339,17
cas_hmw,2022-06-30,07:02:19,12.510959,79.882988,2846,35
cas_ldw,2022-06-30,07:02:48,12.51316,79.883966,2846,58
cas_ldw,2022-06-30,07:03:08,12.51586,79.887446,2846,62
cas_pcw,2022-06-30,07:03:30,13.061984,80.245806,5339,37
cas_pcw,2022-06-30,07:04:29,12.51433,79.888104,2846,55
cas_pcw,2022-06-30,07:05:52,12.510247,79.888194,2846,48
cas_hmw,2022-06-30,07:08:21,12.511171,79.885212,2846,27
cas_ldw,2022-06-30,07:09:28,12.518224,79.887978,2846,59
cas_pcw,2022-06-30,07:15:39,13.066171,80.273739,5339,26
cas_pcw,2022-06-30,07:16:53,13.063866,80.274013,5339,24
cas_pcw,2022-06-30,07:20:00,13.056918,80.27393,5339,22
cas_pcw,2022-06-30,07:22:26,13.053109,80.271888,5339,6
cas_pcw,2022-06-30,07:22:40,13.05318,80.271499,5339,21
cas_pcw,2022-06-30,07:23:20,13.053394,80.26949,5339,17
cas_hmw,2022-06-30,07:26:37,13.054621,80.255468,5339,52
cas_hmw,2022-06-30,07:27:39,13.052081,80.250754,5339,33
cas_fcw,2022-06-30,07:28:05,13.049277,80.249793,5339,40
cas_hmw,2022-06-30,07:28:08,13.050096,80.264106,805,40
cas_hmw,2022-06-30,07:30:06,13.044824,80.266777,805,22
cas_hmw,2022-06-30,07:30:23,12.656797,79.949513,2846,46
cas_ldw,2022-06-30,07:30:27,13.043944,80.247946,5339,34
cas_ldw,2022-06-30,07:30:50,12.656022,79.953417,2846,56
cas_hmw,2022-06-30,07:30:58,13.044757,80.248091,5339,31
cas_fcw,2022-06-30,07:31:35,12.656022,79.953417,2846,56
cas_fcw,2022-06-30,07:32:40,12.658704,79.960993,2846,37
cas_hmw,2022-06-30,07:33:38,13.033633,80.24418,5339,42
cas_fcw,2022-06-30,07:33:41,13.033633,80.24418,5339,42
cas_pcw,2022-06-30,07:34:31,13.033056,80.267712,805,9
cas_hmw,2022-06-30,07:35:04,13.030969,80.239641,5339,30
cas_hmw,2022-06-30,07:36:08,13.026565,80.233084,5339,41
cas_hmw,2022-06-30,07:36:14,13.026565,80.233084,5339,41
cas_hmw,2022-06-30,07:36:15,13.026181,80.232156,5339,36
cas_hmw,2022-06-30,07:36:18,13.026181,80.232156,5339,36
cas_hmw,2022-06-30,07:36:23,13.026181,80.232156,5339,36
cas_pcw,2022-06-30,07:37:17,12.678856,79.980171,2846,37
cas_hmw,2022-06-30,07:38:06,13.017576,80.225015,5339,53
cas_hmw,2022-06-30,07:38:20,13.016402,80.225498,5339,46
cas_fcw,2022-06-30,07:38:45,13.013416,80.226624,5339,45
cas_hmw,2022-06-30,07:39:09,13.011309,80.227415,5339,50
cas_hmw,2022-06-30,07:39:56,13.010466,80.225474,5339,49
cas_pcw,2022-06-30,07:40:23,12.688354,79.982801,2846,34
cas_hmw,2022-06-30,07:41:23,13.012062,80.220917,5339,27
cas_hmw,2022-06-30,07:41:27,13.011796,80.219974,5339,39
cas_hmw,2022-06-30,07:42:16,13.009736,80.213832,5339,60
cas_hmw,2022-06-30,07:43:00,13.008072,80.209103,5339,42
cas_hmw,2022-06-30,07:43:05,13.008072,80.209103,5339,42
cas_hmw,2022-06-30,07:43:20,13.007702,80.206964,5339,43
cas_hmw,2022-06-30,07:43:51,13.006669,80.203892,5339,48
cas_pcw,2022-06-30,07:43:55,13.006122,80.2031,5339,27
cas_hmw,2022-06-30,07:44:21,13.005413,80.201881,5339,37
cas_hmw,2022-06-30,07:44:42,13.003466,80.200894,5339,45
cas_pcw,2022-06-30,07:45:14,12.69761,79.975548,2846,29
cas_hmw,2022-06-30,07:45:26,13.001871,80.196668,5339,42
cas_hmw,2022-06-30,07:45:33,13.006445,80.256666,805,30
cas_hmw,2022-06-30,07:45:43,13.001243,80.195788,5339,44
cas_hmw,2022-06-30,07:45:50,13.000481,80.194822,5339,50
cas_hmw,2022-06-30,07:46:00,13.006503,80.253779,805,43
cas_ldw,2022-06-30,07:46:07,12.9988,80.19274,5339,49
cas_ldw,2022-06-30,07:46:22,12.997969,80.191724,5339,55
cas_pcw,2022-06-30,07:46:26,12.6975,79.971804,2846,30
cas_hmw,2022-06-30,07:46:39,13.006689,80.251524,805,30
cas_ldw,2022-06-30,07:48:31,12.702598,79.970514,2846,45
cas_hmw,2022-06-30,07:48:42,12.994419,80.186373,5339,22
cas_hmw,2022-06-30,07:48:49,12.994419,80.186373,5339,22
cas_hmw,2022-06-30,07:49:00,12.993775,80.185126,5339,32
cas_ldw,2022-06-30,07:49:01,12.705921,79.974903,2846,59
cas_hmw,2022-06-30,07:49:46,12.710714,79.978262,2846,44
cas_hmw,2022-06-30,07:50:46,12.989611,80.179157,5339,23
cas_hmw,2022-06-30,07:51:18,12.987972,80.176954,5339,36
cas_hmw,2022-06-30,07:51:37,12.986823,80.175347,5339,43
cas_hmw,2022-06-30,07:52:12,12.725696,79.98218,2846,42
cas_ldw,2022-06-30,07:52:19,12.984222,80.171404,5339,53
cas_ldw,2022-06-30,07:52:38,12.729437,79.982664,2846,50
cas_ldw,2022-06-30,07:52:50,13.00825,80.233009,805,59
cas_hmw,2022-06-30,07:52:50,12.982238,80.168073,5339,45
cas_ldw,2022-06-30,07:53:17,13.009117,80.228579,805,58
cas_hmw,2022-06-30,07:53:29,12.732037,79.982883,2846,52
cas_ldw,2022-06-30,07:53:36,13.010274,80.225838,805,58
cas_hmw,2022-06-30,07:53:50,13.010862,80.224598,805,51
cas_hmw,2022-06-30,07:54:01,13.011287,80.223497,805,42
cas_ldw,2022-06-30,07:54:01,12.979241,80.161864,5339,50
cas_hmw,2022-06-30,07:54:10,13.011704,80.222395,805,40
cas_hmw,2022-06-30,07:55:12,13.011286,80.218252,805,40
cas_hmw,2022-06-30,07:55:15,12.97397,80.154184,5339,34
cas_ldw,2022-06-30,07:55:32,12.744712,79.993444,2846,45
cas_hmw,2022-06-30,07:55:32,12.973398,80.153323,5339,45
cas_hmw,2022-06-30,07:55:41,12.972737,80.15232,5339,49
cas_hmw,2022-06-30,07:55:53,13.009407,80.212986,805,41
cas_hmw,2022-06-30,07:55:58,12.97147,80.151132,5339,32
cas_fcw,2022-06-30,07:56:10,12.970695,80.150733,5339,32
cas_ldw,2022-06-30,07:56:27,13.008001,80.20861,805,51
cas_hmw,2022-06-30,07:56:34,13.008001,80.20861,805,51
cas_hmw,2022-06-30,07:56:45,12.968238,80.149578,5339,37
cas_ldw,2022-06-30,07:56:51,12.755106,80.00122,2846,57
cas_hmw,2022-06-30,07:56:51,12.968238,80.149578,5339,37
cas_hmw,2022-06-30,07:57:23,12.966499,80.148774,5339,19
cas_ldw,2022-06-30,07:58:00,12.963662,80.14722,5339,55
cas_hmw,2022-06-30,07:58:17,12.760896,80.00337,2846,22
cas_hmw,2022-06-30,07:58:33,13.001887,80.200077,805,49
cas_hmw,2022-06-30,07:58:33,12.96004,80.145248,5339,47
cas_hmw,2022-06-30,07:58:43,12.959061,80.144703,5339,41
cas_ldw,2022-06-30,07:59:02,12.76639,80.005364,2846,58
cas_hmw,2022-06-30,07:59:02,12.957036,80.14368,5339,42
cas_hmw,2022-06-30,07:59:13,12.956229,80.143262,5339,29
cas_hmw,2022-06-30,07:59:17,12.955547,80.142908,5339,30
cas_hmw,2022-06-30,07:59:29,12.954803,80.142522,5339,33
cas_hmw,2022-06-30,07:59:34,12.954803,80.142522,5339,33
cas_fcw,2022-06-30,07:59:39,12.9541,80.142132,5339,31
cas_ldw,2022-06-30,07:59:40,12.99837,80.192177,805,52
cas_ldw,2022-06-30,07:59:54,12.997565,80.191154,805,51
cas_ldw,2022-06-30,08:00:00,12.996725,80.19014,805,51
cas_ldw,2022-06-30,08:00:23,12.779,80.011226,2846,57
cas_pcw,2022-06-30,08:00:41,12.995087,80.18781,805,32
cas_hmw,2022-06-30,08:00:59,12.951001,80.14005,5339,24
cas_hmw,2022-06-30,08:01:08,12.950461,80.139634,5339,31
cas_fcw,2022-06-30,08:01:16,12.785581,80.014251,2846,57
cas_hmw,2022-06-30,08:01:43,12.993905,80.18548,805,41
cas_hmw,2022-06-30,08:01:45,12.947676,80.137406,5339,29
cas_hmw,2022-06-30,08:01:46,12.948385,80.137904,5339,39
cas_hmw,2022-06-30,08:02:14,12.990406,80.180235,805,43
cas_hmw,2022-06-30,08:02:20,12.947676,80.137406,5339,29
cas_hmw,2022-06-30,08:02:28,12.989089,80.178572,805,40
cas_hmw,2022-06-30,08:02:29,12.989089,80.178572,805,40
cas_ldw,2022-06-30,08:02:59,12.94243,80.133153,5339,52
cas_hmw,2022-06-30,08:03:03,12.94243,80.133153,5339,52
cas_fcw,2022-06-30,08:03:15,12.796829,80.021255,2846,58
cas_hmw,2022-06-30,08:03:18,12.940559,80.131201,5339,49
cas_hmw,2022-06-30,08:04:05,12.936846,80.127846,5339,32
cas_ldw,2022-06-30,08:04:15,12.802896,80.025234,2846,57
cas_ldw,2022-06-30,08:04:30,12.989089,80.178572,805,40
cas_ldw,2022-06-30,08:04:52,12.982481,80.168434,805,58
cas_hmw,2022-06-30,08:05:09,12.935743,80.12686,5339,33
cas_ldw,2022-06-30,08:05:12,12.981719,80.167196,805,49
cas_hmw,2022-06-30,08:05:27,12.933182,80.124418,5339,54
cas_ldw,2022-06-30,08:05:32,12.816153,80.033944,2846,57
cas_hmw,2022-06-30,08:05:43,12.980553,80.16495,805,58
cas_hmw,2022-06-30,08:06:17,12.930037,80.121344,5339,42
cas_ldw,2022-06-30,08:06:28,12.976998,80.158622,805,55
cas_fcw,2022-06-30,08:06:40,12.928412,80.119619,5339,52
cas_ldw,2022-06-30,08:06:44,12.822289,80.038268,2846,57
cas_ldw,2022-06-30,08:06:44,12.976199,80.157384,805,56
cas_ldw,2022-06-30,08:07:05,12.825875,80.040812,2846,58
cas_ldw,2022-06-30,08:07:11,12.825875,80.040812,2846,58
cas_ldw,2022-06-30,08:08:22,12.830746,80.045762,2846,26
cas_ldw,2022-06-30,08:08:45,12.919377,80.110307,5339,57
cas_hmw,2022-06-30,08:09:35,12.965512,80.148291,805,22
cas_hmw,2022-06-30,08:09:56,12.964124,80.147498,805,33
cas_hmw,2022-06-30,08:10:00,12.914999,80.10352,5339,53
cas_hmw,2022-06-30,08:10:04,12.963166,80.146956,805,50
cas_hmw,2022-06-30,08:10:13,12.91431,80.102476,5339,43
cas_hmw,2022-06-30,08:10:32,12.912512,80.101508,5339,44
cas_hmw,2022-06-30,08:10:34,12.842756,80.058276,2846,48
cas_ldw,2022-06-30,08:11:41,12.95868,80.144564,805,53
cas_hmw,2022-06-30,08:12:09,12.957057,80.143798,805,15
cas_hmw,2022-06-30,08:12:10,12.956647,80.143609,805,21
cas_hmw,2022-06-30,08:12:16,12.908073,80.097799,5339,41
cas_hmw,2022-06-30,08:12:39,12.846565,80.062121,2846,35
cas_hmw,2022-06-30,08:13:01,12.85185,80.06599,2846,45
cas_hmw,2022-06-30,08:13:01,12.903856,80.094589,5339,45
cas_hmw,2022-06-30,08:13:06,12.85185,80.06599,2846,45
cas_hmw,2022-06-30,08:13:26,12.955244,80.14282,805,17
cas_hmw,2022-06-30,08:13:33,12.954639,80.142463,805,36
cas_ldw,2022-06-30,08:13:42,12.899703,80.0913,5339,57
cas_hmw,2022-06-30,08:13:45,12.855764,80.068866,2846,49
cas_ldw,2022-06-30,08:13:53,12.856816,80.069662,2846,54
cas_hmw,2022-06-30,08:14:24,12.86029,80.07227,2846,52
cas_hmw,2022-06-30,08:15:03,12.950469,80.139655,805,34
cas_hmw,2022-06-30,08:15:15,12.896802,80.089104,5339,23
cas_hmw,2022-06-30,08:15:19,12.949693,80.13899,805,43
cas_hmw,2022-06-30,08:15:32,12.895421,80.088077,5339,43
cas_hmw,2022-06-30,08:15:34,12.895421,80.088077,5339,43
cas_hmw,2022-06-30,08:15:49,12.946932,80.136887,805,43
cas_hmw,2022-06-30,08:15:49,12.893782,80.086853,5339,40
cas_hmw,2022-06-30,08:15:55,12.892975,80.086229,5339,40
cas_hmw,2022-06-30,08:16:01,12.945155,80.135528,805,36
cas_hmw,2022-06-30,08:16:02,12.868492,80.075868,2846,44
cas_hmw,2022-06-30,08:16:10,12.86948,80.076264,2846,42
cas_hmw,2022-06-30,08:16:42,12.943222,80.134009,805,32
cas_hmw,2022-06-30,08:16:44,12.943222,80.134009,805,32
cas_hmw,2022-06-30,08:16:45,12.943222,80.134009,805,32
cas_hmw,2022-06-30,08:16:47,12.873237,80.077713,2846,57
cas_hmw,2022-06-30,08:17:08,12.87555,80.078558,2846,44
cas_hmw,2022-06-30,08:17:17,12.941507,80.13219,805,35
cas_hmw,2022-06-30,08:17:32,12.883245,80.082005,5339,50
cas_hmw,2022-06-30,08:17:38,12.940303,80.130942,805,36
cas_hmw,2022-06-30,08:18:57,12.935425,80.126565,805,52
cas_ldw,2022-06-30,08:19:06,12.93434,80.125552,805,61
cas_hmw,2022-06-30,08:20:29,12.930511,80.121792,805,31
cas_hmw,2022-06-30,08:21:01,12.927581,80.118776,805,35
cas_hmw,2022-06-30,08:21:11,12.926927,80.118128,805,34
cas_hmw,2022-06-30,08:21:13,12.926927,80.118128,805,34
cas_hmw,2022-06-30,08:21:19,12.926927,80.118128,805,34
cas_hmw,2022-06-30,08:21:24,12.926339,80.117543,805,0
cas_hmw,2022-06-30,08:21:53,12.92452,80.115709,805,45
cas_ldw,2022-06-30,08:22:48,12.922563,80.113786,805,33
cas_ldw,2022-06-30,08:23:26,12.919455,80.110417,805,52
cas_hmw,2022-06-30,08:23:31,12.918598,80.109345,805,53
cas_hmw,2022-06-30,08:23:37,12.918598,80.109345,805,53
cas_hmw,2022-06-30,08:24:12,12.916489,80.106293,805,47
cas_hmw,2022-06-30,08:25:29,12.911319,80.101354,805,38
cas_ldw,2022-06-30,08:25:36,12.910268,80.100884,805,48
cas_hmw,2022-06-30,08:25:43,12.909568,80.099709,805,55
cas_hmw,2022-06-30,08:25:53,12.909063,80.098775,805,32
cas_hmw,2022-06-30,08:25:53,12.909063,80.098775,805,32
cas_ldw,2022-06-30,08:30:09,12.891502,80.085269,805,45
cas_ldw,2022-06-30,08:30:29,12.888877,80.084147,805,58
cas_hmw,2022-06-30,08:31:07,12.884829,80.082473,805,52
cas_hmw,2022-06-30,16:07:37,12.878154,80.082779,805,56
cas_pcw,2022-06-30,16:08:14,12.876866,80.08435,2846,18
cas_ldw,2022-06-30,16:09:44,12.884767,80.081986,805,52
cas_ldw,2022-06-30,16:09:58,12.887155,80.083275,805,57
cas_ldw,2022-06-30,16:09:58,12.881778,80.080816,5339,25
cas_ldw,2022-06-30,16:10:04,12.878076,80.079845,2846,42
cas_ldw,2022-06-30,16:10:05,12.88851,80.08382,805,57
cas_ldw,2022-06-30,16:10:20,12.88998,80.084429,5339,58
cas_ldw,2022-06-30,16:10:51,12.894917,80.087563,5339,54
cas_hmw,2022-06-30,16:11:07,12.895958,80.088362,5339,48
cas_hmw,2022-06-30,16:11:22,12.897056,80.089125,805,46
cas_ldw,2022-06-30,16:11:51,12.865648,80.07501,2846,44
cas_hmw,2022-06-30,16:11:52,12.90008,80.09138,805,52
cas_hmw,2022-06-30,16:11:56,12.901131,80.092191,805,47
cas_hmw,2022-06-30,16:11:58,12.901131,80.092191,805,47
cas_hmw,2022-06-30,16:12:00,12.900928,80.092086,5339,51
cas_hmw,2022-06-30,16:12:06,12.901764,80.092707,5339,40
cas_hmw,2022-06-30,16:12:20,12.902715,80.093349,805,44
cas_ldw,2022-06-30,16:13:06,12.858855,80.071499,2846,42
cas_hmw,2022-06-30,16:13:15,12.90737,80.096901,5339,60
cas_hmw,2022-06-30,16:13:47,12.9101,80.100137,5339,45
cas_hmw,2022-06-30,16:14:43,12.91447,80.101721,5339,43
cas_hmw,2022-06-30,16:14:45,12.915107,80.102122,805,56
cas_hmw,2022-06-30,16:14:52,12.915107,80.102122,805,56
cas_ldw,2022-06-30,16:15:05,12.915831,80.104651,805,55
cas_ldw,2022-06-30,16:15:13,12.916067,80.105337,5339,57
cas_hmw,2022-06-30,16:15:32,12.91734,80.107726,5339,50
cas_hmw,2022-06-30,16:15:35,12.917714,80.108142,805,38
cas_hmw,2022-06-30,16:15:49,12.918404,80.108961,805,41
cas_ldw,2022-06-30,16:15:56,12.919122,80.109875,805,51
cas_hmw,2022-06-30,16:16:06,12.919481,80.110387,5339,49
cas_hmw,2022-06-30,16:16:06,12.919968,80.110944,805,51
cas_ldw,2022-06-30,16:16:15,12.920319,80.111379,5339,51
cas_ldw,2022-06-30,16:16:23,12.920802,80.11185,805,47
cas_ldw,2022-06-30,16:16:39,12.922134,80.11325,5339,55
cas_ldw,2022-06-30,16:16:50,12.923604,80.114685,805,50
cas_hmw,2022-06-30,16:16:52,12.924108,80.115197,5339,52
cas_hmw,2022-06-30,16:17:09,12.847754,80.063266,2846,48
cas_hmw,2022-06-30,16:17:10,12.925408,80.116502,805,52
cas_hmw,2022-06-30,16:17:10,12.924982,80.116068,5339,48
cas_hmw,2022-06-30,16:17:56,12.838737,80.054387,2846,43
cas_hmw,2022-06-30,16:18:13,12.926109,80.117224,805,21
cas_hmw,2022-06-30,16:18:18,12.927037,80.11815,5339,18
cas_hmw,2022-06-30,16:18:25,12.927465,80.118592,5339,31
cas_hmw,2022-06-30,16:18:27,12.927465,80.118592,5339,31
cas_hmw,2022-06-30,16:18:31,12.926109,80.117224,805,21
cas_ldw,2022-06-30,16:18:32,12.833927,80.049296,2846,58
cas_hmw,2022-06-30,16:18:42,12.928944,80.120048,805,36
cas_hmw,2022-06-30,16:19:06,12.831912,80.04718,2846,55
cas_hmw,2022-06-30,16:19:47,12.828791,80.04389,2846,49
cas_hmw,2022-06-30,16:19:55,12.930917,80.122021,805,42
cas_ldw,2022-06-30,16:20:00,12.828791,80.04389,2846,49
cas_hmw,2022-06-30,16:20:02,12.931846,80.122973,5339,35
cas_ldw,2022-06-30,16:20:14,12.824631,80.040117,2846,57
cas_fcw,2022-06-30,16:20:37,12.933845,80.124968,5339,50
cas_hmw,2022-06-30,16:21:34,12.821544,80.037975,2846,16
cas_hmw,2022-06-30,16:21:37,12.821544,80.037975,2846,16
cas_hmw,2022-06-30,16:21:51,12.936191,80.127114,5339,33
cas_hmw,2022-06-30,16:22:03,12.936622,80.127512,805,39
cas_hmw,2022-06-30,16:22:04,12.936191,80.127114,5339,33
cas_hmw,2022-06-30,16:22:09,12.936622,80.127512,805,39
cas_hmw,2022-06-30,16:22:18,12.819184,80.036291,2846,17
cas_ldw,2022-06-30,16:22:51,12.940676,80.131189,805,58
cas_ldw,2022-06-30,16:23:09,12.942723,80.133308,805,58
cas_hmw,2022-06-30,16:23:12,12.94377,80.134342,805,58
cas_ldw,2022-06-30,16:23:17,12.816077,80.034008,2846,47
cas_ldw,2022-06-30,16:23:38,12.94377,80.134342,805,58
cas_hmw,2022-06-30,16:23:43,12.947109,80.136927,805,51
cas_ldw,2022-06-30,16:24:02,12.94903,80.138302,805,60
cas_hmw,2022-06-30,16:24:14,12.80846,80.029003,2846,57
cas_fcw,2022-06-30,16:24:37,12.950243,80.139275,5339,16
cas_hmw,2022-06-30,16:24:53,12.951204,80.140018,805,37
cas_hmw,2022-06-30,16:24:55,12.951046,80.139911,5339,37
cas_hmw,2022-06-30,16:24:57,12.951204,80.140018,805,37
cas_hmw,2022-06-30,16:25:01,12.951204,80.140018,805,37
cas_ldw,2022-06-30,16:25:11,12.801511,80.024464,2846,49
cas_hmw,2022-06-30,16:25:15,12.952602,80.141061,805,45
cas_hmw,2022-06-30,16:25:19,12.953924,80.141897,5339,49
cas_ldw,2022-06-30,16:25:22,12.952602,80.141061,805,45
cas_ldw,2022-06-30,16:25:28,12.953633,80.141688,805,51
cas_hmw,2022-06-30,16:26:07,12.956,80.142819,805,12
cas_hmw,2022-06-30,16:26:14,12.956483,80.143125,805,32
cas_hmw,2022-06-30,16:26:16,12.956483,80.143125,805,32
cas_hmw,2022-06-30,16:26:23,12.957286,80.143587,805,39
cas_hmw,2022-06-30,16:26:26,12.957286,80.143587,805,39
cas_ldw,2022-06-30,16:26:36,12.793408,80.019151,2846,39
cas_hmw,2022-06-30,16:26:46,12.958731,80.14429,805,35
cas_pcw,2022-06-30,16:26:54,12.959594,80.14473,805,36
cas_fcw,2022-06-30,16:27:20,12.960699,80.145298,805,33
cas_hmw,2022-06-30,16:27:25,12.78603,80.014679,2846,57
cas_hmw,2022-06-30,16:27:32,12.960978,80.145539,5339,36
cas_hmw,2022-06-30,16:27:34,12.962969,80.146536,805,55
cas_ldw,2022-06-30,16:28:06,12.963546,80.146931,5339,25
cas_ldw,2022-06-30,16:28:09,12.781928,80.01262,2846,58
cas_ldw,2022-06-30,16:28:22,12.779792,80.011677,2846,57
cas_hmw,2022-06-30,16:28:25,12.779792,80.011677,2846,57
cas_ldw,2022-06-30,16:28:29,12.968807,80.149713,805,58
cas_ldw,2022-06-30,16:28:33,12.966596,80.148708,5339,54
cas_ldw,2022-06-30,16:28:43,12.968523,80.149632,5339,57
cas_hmw,2022-06-30,16:28:46,12.775522,80.009851,2846,58
cas_ldw,2022-06-30,16:28:49,12.968523,80.149632,5339,57
cas_hmw,2022-06-30,16:28:59,12.775522,80.009851,2846,58
cas_ldw,2022-06-30,16:29:21,12.972369,80.151738,5339,57
cas_hmw,2022-06-30,16:29:36,12.973698,80.15369,5339,58
cas_ldw,2022-06-30,16:29:40,12.975957,80.156861,805,57
cas_hmw,2022-06-30,16:29:48,12.768699,80.006645,2846,51
cas_ldw,2022-06-30,16:29:54,12.975072,80.155631,5339,60
cas_ldw,2022-06-30,16:30:06,12.978521,80.160634,805,56
cas_ldw,2022-06-30,16:30:13,12.766781,80.005743,2846,54
cas_ldw,2022-06-30,16:30:17,12.977441,80.159127,5339,56
cas_ldw,2022-06-30,16:30:20,12.979282,80.161701,805,57
cas_hmw,2022-06-30,16:30:24,12.764837,80.004934,2846,53
cas_ldw,2022-06-30,16:30:43,12.980046,80.163139,805,58
cas_ldw,2022-06-30,16:30:46,12.979952,80.162916,5339,58
cas_ldw,2022-06-30,16:31:11,12.982278,80.167961,805,58
cas_hmw,2022-06-30,16:31:22,12.983116,80.169372,805,58
cas_hmw,2022-06-30,16:31:33,12.982804,80.168901,5339,58
cas_hmw,2022-06-30,16:31:38,12.984192,80.171233,805,50
cas_ldw,2022-06-30,16:31:50,12.985034,80.172596,805,39
cas_hmw,2022-06-30,16:31:53,12.983994,80.170916,5339,62
cas_hmw,2022-06-30,16:31:58,12.98514,80.172722,5339,45
cas_hmw,2022-06-30,16:32:00,12.98514,80.172722,5339,45
cas_ldw,2022-06-30,16:32:11,12.758243,80.002829,2846,44
cas_ldw,2022-06-30,16:32:16,12.758243,80.002829,2846,44
cas_hmw,2022-06-30,16:32:25,12.98721,80.175746,805,41
cas_ldw,2022-06-30,16:32:31,12.756425,80.00216,2846,52
cas_hmw,2022-06-30,16:32:35,12.986746,80.175081,5339,25
cas_hmw,2022-06-30,16:32:45,12.987293,80.175848,5339,22
cas_hmw,2022-06-30,16:33:04,12.98807,80.176956,5339,33
cas_hmw,2022-06-30,16:33:07,12.98971,80.179165,805,35
cas_hmw,2022-06-30,16:33:16,12.990524,80.18019,805,45
cas_ldw,2022-06-30,16:33:19,12.750915,79.998689,2846,58
cas_hmw,2022-06-30,16:33:24,12.989081,80.178301,5339,39
cas_ldw,2022-06-30,16:33:46,12.750915,79.998689,2846,58
cas_ldw,2022-06-30,16:34:54,12.994314,80.186034,805,38
cas_ldw,2022-06-30,16:34:59,12.994017,80.185349,5339,21
cas_ldw,2022-06-30,16:35:00,12.994314,80.186034,805,38
cas_hmw,2022-06-30,16:35:35,12.99565,80.188478,5339,0
cas_hmw,2022-06-30,16:35:45,12.995814,80.188761,5339,12
cas_hmw,2022-06-30,16:35:45,12.995841,80.188971,805,11
cas_hmw,2022-06-30,16:35:46,12.995841,80.188971,805,11
cas_hmw,2022-06-30,16:35:46,12.995841,80.188971,805,11
cas_hmw,2022-06-30,16:35:46,12.995841,80.188971,805,11
cas_ldw,2022-06-30,16:35:52,12.740604,79.990446,2846,37
cas_hmw,2022-06-30,16:36:01,12.9964,80.189559,5339,33
cas_hmw,2022-06-30,16:36:02,12.996446,80.189718,805,31
cas_hmw,2022-06-30,16:36:10,12.9964,80.189559,5339,33
